OrderID,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country
407-2201526-9034739,Expedited,NOIDA,UTTAR PRADESH,201307,IN
408-1861659-5229932,Expedited,BERHAMPUR,ODISHA,760001,IN
404-8200477-0943519,Expedited,THANE,MAHARASHTRA,400605,IN
171-1996741-4374731,Expedited,KOZHIKODE,KERALA,673004,IN
405-3532330-8797944,Expedited,Ghaziabad,UTTAR PRADESH,201010,IN
407-5910122-9080363,Expedited,NOIDA,UTTAR PRADESH,201307,IN
404-0932840-8591531,Expedited,ATTUR,TAMIL NADU,636102,IN
408-6862297-8229144,Expedited,KHOPOLI,MAHARASHTRA,410203,IN
402-7104601-2248339,Expedited,HYDERABAD,TELANGANA,500043,IN
402-0194854-2091528,Expedited,VAPI,Gujarat,396195,IN
171-8349280-1857118,Expedited,BENGALURU,KARNATAKA,560076,IN
408-7475656-4465140,Standard,PUNE,MAHARASHTRA,411057,IN
408-6733693-6941941,Expedited,PUNE,MAHARASHTRA,411057,IN
405-8578296-1389921,Expedited,MUMBAI,MAHARASHTRA,400092,IN
406-2627531-9224328,Expedited,BENGALURU,KARNATAKA,560017,IN
406-3824357-5717901,Expedited,KOZHIKODE,KERALA,673573,IN
402-2001702-1125915,Standard,UDAIPUR,RAJASTHAN,313002,IN
405-0101297-6145161,Expedited,ANANDAPUR,ODISHA,758021,IN
407-6882619-7767521,Expedited,HYDERABAD,TELANGANA,500062,IN
403-7681331-8953128,Standard,Loni,UTTAR PRADESH,201102,IN
403-5452556-1815521,Expedited,Loni,UTTAR PRADESH,201102,IN
403-5461377-2549911,Expedited,BENGALURU,KARNATAKA,560026,IN
406-6133797-2628332,Expedited,PATNA,BIHAR,800002,IN
405-1821263-0775503,Expedited,Bangalore,KARNATAKA,560085,IN
402-5920585-7650768,Expedited,BENGALURU,KARNATAKA,560016,IN
404-7292407-4773918,Expedited,AMRITSAR,PUNJAB,143001,IN
405-2193221-5012340,Expedited,BENGALURU,KARNATAKA,560095,IN
404-9701241-4689164,Expedited,AURANGABAD,MAHARASHTRA,431005,IN
406-5769693-3745905,Expedited,Kalyan west,MAHARASHTRA,421301,IN
408-2831734-1721120,Expedited,PUNE,MAHARASHTRA,411057,IN
407-8818117-2693907,Expedited,BENGALURU,KARNATAKA,560066,IN
171-6607125-8681155,Standard,Chennai,TAMIL NADU,600097,IN
404-1115518-6924343,Standard,HYDERABAD,TELANGANA,500080,IN
171-7460969-1357944,Standard,RAXAUL BAZAR,BIHAR,845305,IN
404-3899978-2479518,Expedited,SECUNDERABAD,TELANGANA,500009,IN
408-4134602-8904328,Expedited,THANE,MAHARASHTRA,400607,IN
404-9728956-4909956,Expedited,MUMBAI,MAHARASHTRA,400076,IN
402-0492645-2685952,Standard,THRISSUR,KERALA,680553,IN
171-8215303-5358727,Standard,Chennai,TAMIL NADU,600097,IN
171-6145211-3008344,Expedited,Chennai,TAMIL NADU,600097,IN
403-3463366-6495533,Expedited,VADALUR,TAMIL NADU,607303,IN
406-0484252-0880356,Standard,HOWRAH,WEST BENGAL,711102,IN
171-5469886-3765118,Expedited,GREATER NOIDA,UTTAR PRADESH,201308,IN
405-5467806-5780362,Expedited,Uppal,TELANGANA,500039,IN
406-0757134-7988303,Expedited,ALLAHABAD,UTTAR PRADESH,211006,IN
405-4941236-1825905,Expedited,HYDERABAD,TELANGANA,500032,IN
408-1922200-6929139,Expedited,WARANGAL,TELANGANA,506002,IN
404-3084157-7841144,Expedited,MAHILPUR,PUNJAB,146105,IN
171-9559551-8697969,Expedited,PALAKKAD,KERALA,678684,IN
405-8480097-1814764,Expedited,Gandhinagar,Gujarat,382030,IN
407-2518387-7741125,Standard,BENGALURU,KARNATAKA,560097,IN
402-7083393-9255567,Expedited,NEW DELHI,DELHI,110053,IN
407-6866125-7289950,Expedited,MUMBAI,MAHARASHTRA,400022,IN
407-4909987-0224365,Expedited,MUMBAI,MAHARASHTRA,400022,IN
403-6433020-6082761,Expedited,Tirunelveli,TAMIL NADU,627414,IN
171-6486477-1412367,Expedited,NEW TOWN,WEST BENGAL,700156,IN
407-1994792-1965148,Standard,KADAPA,ANDHRA PRADESH,516001,IN
403-6658308-6021135,Standard,CHAMARAJANAGAR,KARNATAKA,571313,IN
407-2181325-0516321,Standard,JAMTARA,JHARKHAND,815351,IN
171-6716795-7781149,Expedited,Kalpakam,TAMIL NADU,603102,IN
405-6845423-0284348,Expedited,PUNE,MAHARASHTRA,411057,IN
171-9088808-5213125,Expedited,BENGALURU,KARNATAKA,560103,IN
404-4284960-0091563,Expedited,CHENNAI,TAMIL NADU,600044,IN
403-9219853-4911569,Standard,Forbesganj,BIHAR,854318,IN
405-3200898-0900341,Standard,HYDERABAD,TELANGANA,500081,IN
171-7696033-2555509,Standard,Bangalore,KARNATAKA,560037,IN
405-0284145-3738776,Expedited,Uppal,TELANGANA,500039,IN
408-8148559-1050745,Expedited,PUNE,MAHARASHTRA,411057,IN
406-5135598-2229108,Expedited,KALYANI,WEST BENGAL,741235,IN
406-2919488-5599522,Standard,CHANDIGARH,CHANDIGARH,160101,IN
171-0416107-6974763,Expedited,BENGALURU,KARNATAKA,560098,IN
407-4209852-9853958,Standard,HYDERABAD,TELANGANA,500048,IN
403-4455160-8623556,Expedited,NEW DELHI,DELHI,110078,IN
402-5382550-4609155,Expedited,New delhi,DELHI,110065,IN
402-4078880-1125943,Standard,DANDELI,KARNATAKA,581325,IN
408-9680665-7886769,Expedited,CHENNAI,TAMIL NADU,600010,IN
408-4199864-2677100,Expedited,Garacharma,ANDAMAN & NICOBAR ,744105,IN
404-5446700-4823530,Standard,KALYAN,MAHARASHTRA,421301,IN
405-5433961-2236326,Expedited,Bengaluru,KARNATAKA,560013,IN
408-9071626-7370749,Standard,NAGPUR,MAHARASHTRA,440021,IN
407-0800078-5233122,Standard,MYSURU,KARNATAKA,570004,IN
407-8042179-1612338,Expedited,NAGPUR,MAHARASHTRA,440026,IN
408-6767961-4759507,Standard,WARANGAL,TELANGANA,506002,IN
404-1134951-4058742,Expedited,coimbatore,TAMIL NADU,641015,IN
404-0805418-9125919,Expedited,coimbatore,TAMIL NADU,641015,IN
405-3075434-2208303,Standard,HYDERABAD,TELANGANA,500072,IN
408-9831697-9789103,Standard,PUDUCHERRY,PUDUCHERRY,605110,IN
407-5594011-9257959,Expedited,HYDERABAD,TELANGANA,500050,IN
405-2880489-8821157,Expedited,BENGALURU,KARNATAKA,560087,IN
406-6939761-2687535,Standard,BENGALURU,KARNATAKA,560061,IN
403-1588348-3110758,Standard,BENGALURU,KARNATAKA,560076,IN
402-3185966-5289147,Standard,JATARI,UTTAR PRADESH,202137,IN
406-4828061-6910748,Expedited,BENGALURU,KARNATAKA,560078,IN
404-9068734-9208317,Standard,NAVI MUMBAI,MAHARASHTRA,400708,IN
407-7374971-8041131,Expedited,HYDERABAD,TELANGANA,500050,IN
402-4351952-2813965,Expedited,JATARI,UTTAR PRADESH,202137,IN
404-4670610-9684305,Expedited,Pune,MAHARASHTRA,411044,IN
404-0977244-5445115,Expedited,NELLORE,ANDHRA PRADESH,524004,IN
171-5243589-2342709,Standard,Vasai,MAHARASHTRA,401203,IN
171-5124046-2934756,Expedited,Vasai,MAHARASHTRA,401203,IN
404-7567798-3881104,Standard,BENGALURU,KARNATAKA,560068,IN
408-2655330-4936342,Expedited,Garacharma,ANDAMAN & NICOBAR ,744105,IN
403-6457773-1583527,Expedited,BENGALURU,KARNATAKA,560046,IN
406-6694566-0199561,Expedited,CALANGUTE,GOA,403516,IN
404-7404773-6829947,Expedited,MUMBAI,MAHARASHTRA,400008,IN
405-4237521-7990767,Standard,DHARWAD,KARNATAKA,580008,IN
405-9129265-5315528,Standard,Mumbai,MAHARASHTRA,400068,IN
408-4706537-0950714,Standard,MUMBAI,MAHARASHTRA,400097,IN
404-3530447-1389962,Standard,Thallapalem,ANDHRA PRADESH,531031,IN
402-5379575-2979516,Standard,ROURKELA,ODISHA,769004,IN
403-7326332-5489901,Standard,VIJAYAWADA,ANDHRA PRADESH,520003,IN
171-5283350-0391507,Standard,HYDERABAD,TELANGANA,500072,IN
171-0005741-2261112,Expedited,HYDERABAD,TELANGANA,500072,IN
402-5490484-1754707,Expedited,BENGALURU,KARNATAKA,560035,IN
408-0408666-3638722,Expedited,TIRUPATI,ANDHRA PRADESH,517501,IN
403-9136036-0417145,Expedited,BENGALURU,KARNATAKA,560016,IN
403-7345986-5900328,Standard,BENGALURU,KARNATAKA,560016,IN
404-0289405-3522762,Expedited,NELLORE,ANDHRA PRADESH,524004,IN
404-5562053-5099548,Expedited,CHENNAI,TAMIL NADU,600018,IN
405-5165525-7501942,Expedited,UTTARPARA KOTRUNG,WEST BENGAL,712233,IN
403-7498190-8053921,Expedited,GUMMIDIPOONDI,TAMIL NADU,601201,IN
406-8332934-7777922,Standard,CHENNAI,TAMIL NADU,603103,IN
406-4708685-7354712,Expedited,CHENNAI,TAMIL NADU,603103,IN
405-0968881-8703503,Standard,KALYAN west,MAHARASHTRA,421301,IN
405-3581041-8574761,Standard,HYDERABAD,TELANGANA,500084,IN
405-0368519-0180341,Expedited,HYDERABAD,TELANGANA,500084,IN
407-0492940-8104349,Expedited,Chennai,TAMIL NADU,600040,IN
171-8536041-9190708,Expedited,HAPUR,UTTAR PRADESH,245101,IN
405-7566151-2360348,Standard,PURNIA,BIHAR,854301,IN
406-2660648-3297936,Expedited,CHENNAI,TAMIL NADU,600023,IN
171-1636846-2670744,Standard,Dombivli,MAHARASHTRA,421201,IN
404-8531970-1183540,Expedited,BADVEL,ANDHRA PRADESH,516227,IN
404-0178966-2201169,Expedited,BADVEL,ANDHRA PRADESH,516227,IN
405-5931191-2391508,Expedited,PUNE,MAHARASHTRA,411008,IN
403-6446902-2061122,Expedited,HYDERABAD,TELANGANA,500043,IN
407-2041848-7717957,Expedited,GHAZIABAD,UTTAR PRADESH,201010,IN
402-3274517-2292361,Expedited,HYDERABAD,TELANGANA,500038,IN
402-2697201-3575539,Expedited,HYDERABAD,TELANGANA,500038,IN
404-6338395-3183559,Expedited,BELAGAVI,KARNATAKA,590016,IN
407-4389176-3089930,Expedited,GHAZIABAD,UTTAR PRADESH,201010,IN
408-6270921-9862751,Expedited,Kolkata,WEST BENGAL,700091,IN
407-3550690-8425135,Standard,BENGALURU,KARNATAKA,560094,IN
402-5922255-0648317,Expedited,PARDI,Gujarat,396125,IN
407-2973584-6981101,Expedited,BENGALURU,KARNATAKA,560097,IN
406-7213312-4461948,Standard,BENGALURU,KARNATAKA,560080,IN
402-0576427-8818722,Expedited,KALINGA NAGAR INDUSTRIAL AREA,ODISHA,755026,IN
402-6807927-1467559,Expedited,MADURAI,TAMIL NADU,625207,IN
405-7064439-2390742,Expedited,NAGPUR,MAHARASHTRA,440010,IN
402-7167386-8781959,Standard,KOLKATA,WEST BENGAL,700009,IN
403-0728400-8998759,Expedited,SALEM,TAMIL NADU,636006,IN
402-3751768-3329946,Standard,PARDI,Gujarat,396125,IN
403-6828510-7743513,Standard,BENGALURU,KARNATAKA,560102,IN
403-0810928-9809118,Expedited,BENGALURU,KARNATAKA,560102,IN
408-9909960-6309103,Standard,GOHANA,HARYANA,131301,IN
408-5319717-8072300,Expedited,MUMBAI,MAHARASHTRA,400093,IN
405-2555009-8084323,Expedited,GURUGRAM,HARYANA,122004,IN
402-1125351-5479529,Expedited,VADODARA,Gujarat,390021,IN
406-4478668-4171534,Expedited,HYDERABAD,TELANGANA,500062,IN
405-0167965-5079550,Expedited,METTUR,TAMIL NADU,636401,IN
406-7527483-9074726,Expedited,CHANDIGARH,CHANDIGARH,160101,IN
402-6550528-0326747,Expedited,PARDI,Gujarat,396125,IN
402-4628651-3069142,Expedited,PARDI,Gujarat,396125,IN
405-5444517-9170741,Standard,MUMBAI,MAHARASHTRA,400008,IN
406-4308415-6965931,Standard,MUMBAI,MAHARASHTRA,400066,IN
405-8274656-6267541,Expedited,MUMBAI,MAHARASHTRA,400072,IN
408-5160381-8130769,Expedited,BENGALURU,KARNATAKA,560087,IN
405-1956615-5328343,Expedited,FATEHPUR FATEHPUR DISTRICT,UTTAR PRADESH,212601,IN
406-8580648-3249918,Standard,MUMBAI,MAHARASHTRA,400104,IN
405-5174632-4568347,Expedited,NEW DELHI,DELHI,110096,IN
406-9951791-5702735,Expedited,ERNAKULAM,KERALA,683102,IN
406-4804691-7140317,Expedited,ERNAKULAM,KERALA,683102,IN
406-9214487-6797111,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN
407-2083257-7268347,Standard,KOLKATA,WEST BENGAL,700043,IN
405-9605247-0069931,Standard,Anpara,UTTAR PRADESH,231225,IN
405-0391024-9737908,Expedited,Anpara,UTTAR PRADESH,231225,IN
171-3644851-7407540,Standard,GWALIOr,MADHYA PRADESH,474005,IN
407-7283203-6614761,Standard,New Delhi,DELHI,110019,IN
405-9881255-0413105,Expedited,NEW DELHI,DELHI,110070,IN
402-0278761-1493975,Standard,KOLKATA,WEST BENGAL,700029,IN
402-5882366-7716366,Expedited,NOIDA,UTTAR PRADESH,201304,IN
403-8429638-2962714,Expedited,BENGALURU,KARNATAKA,560078,IN
407-3326067-9794750,Standard,BURDWAN,WEST BENGAL,713103,IN
404-5510239-1876360,Expedited,BENGALURU,KARNATAKA,560055,IN
408-3882461-4514726,Expedited,Bangalore,KARNATAKA,560103,IN
171-4568449-4901112,Expedited,BENGALURU,KARNATAKA,560086,IN
407-5617652-4425963,Expedited,GHAZIABAD,UTTAR PRADESH,201002,IN
407-8546052-4539504,Standard,KOLKATA,WEST BENGAL,700028,IN
405-0210344-2756353,Standard,INDORE,MADHYA PRADESH,452013,IN
406-9717618-5765924,Standard,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN
171-7779819-1128332,Expedited,GWALIOr,MADHYA PRADESH,474005,IN
404-4753581-0146719,Expedited,NELLORE,ANDHRA PRADESH,524004,IN
404-7071425-2644340,Expedited,AMBALA,HARYANA,133104,IN
407-0647855-1338740,Standard,CHENNAI,TAMIL NADU,600117,IN
405-8833545-1335517,Expedited,NAVI MUMBAI,MAHARASHTRA,400706,IN
404-5389337-6677138,Expedited,WARANGAL,TELANGANA,506144,IN
404-0998553-9805167,Standard,PATNA,BIHAR,800007,IN
406-2065931-0346701,Expedited,AAMBY VALLEY,MAHARASHTRA,410401,IN
408-6246209-1387546,Standard,KAYALPATTINAM,TAMIL NADU,628204,IN
171-5625732-3004305,Standard,BENGALURU,KARNATAKA,560045,IN
405-5967257-1993166,Expedited,GURUGRAM,HARYANA,122018,IN
402-4056271-1476355,Expedited,NEW DELHI,DELHI,110017,IN
406-0714441-1793122,Expedited,MUMBAI,MAHARASHTRA,400072,IN
405-9473783-8290721,Standard,GURUGRAM,HARYANA,122011,IN
407-7086506-4532360,Expedited,MANALURPET,TAMIL NADU,605754,IN
171-5199031-3920351,Expedited,Chennai,TAMIL NADU,600122,IN
406-0286131-5317920,Expedited,CHENNAI,TAMIL NADU,600077,IN
405-1575657-1568310,Expedited,RANCHI,JHARKHAND,834001,IN
404-0535332-4385145,Expedited,HYDERABAD,TELANGANA,500090,IN
407-7766693-7066737,Expedited,PUNE,MAHARASHTRA,411038,IN
403-5558293-2033154,Standard,NAGAON,ASSAM,782002,IN
405-1244102-0715541,Expedited,BENGALURU,KARNATAKA,560065,IN
408-1755769-0715544,Standard,SAKLESHPUR,KARNATAKA,573134,IN
406-2846477-5608365,Standard,PUNE,MAHARASHTRA,411038,IN
403-8305844-4307564,Expedited,MUMBAI,MAHARASHTRA,400075,IN
171-2347689-3241935,Expedited,MUMBAI,MAHARASHTRA,400079,IN
408-6225516-9375538,Standard,YAMUNANAGAR,HARYANA,135001,IN
402-0720878-3055547,Expedited,GANAUR,HARYANA,131101,IN
407-2788756-1507509,Standard,NEW DELHI,DELHI,110058,IN
406-7891971-8005123,Expedited,GHAZIABAD,UTTAR PRADESH,201017,IN
402-5920474-1719540,Expedited,CHENNAI,TAMIL NADU,600099,IN
402-2445528-7061169,Expedited,CHENNAI,TAMIL NADU,600099,IN
407-6956275-3881912,Standard,KALADHUNGI,UTTARAKHAND,263139,IN
402-6392063-3757143,Expedited,HYDERABAD,TELANGANA,500092,IN
403-9846048-0780352,Expedited,VELLORE,TAMIL NADU,632009,IN
403-0926067-6113960,Expedited,VELLORE,TAMIL NADU,632009,IN
408-0472466-5739504,Expedited,NAGAON,ASSAM,782138,IN
408-7402152-7886728,Expedited,GURUGRAM,HARYANA,122003,IN
404-9159539-4205957,Expedited,AHMEDABAD,Gujarat,380058,IN
408-6909744-3456308,Expedited,Hyderabad,TELANGANA,500090,IN
171-0468936-8354733,Expedited,NEW DELHI,DELHI,110058,IN
403-4131440-7630765,Standard,NEW DELHI,DELHI,110009,IN
404-6990564-3939514,Expedited,KOLKATA,WEST BENGAL,700012,IN
408-1629521-6969134,Standard,CHENNAI,TAMIL NADU,600095,IN
408-6446741-8331559,Expedited,CHENNAI,TAMIL NADU,600073,IN
408-1093983-3151549,Expedited,CHENNAI,TAMIL NADU,600118,IN
408-3092158-4423529,Expedited,TIRUPATI,ANDHRA PRADESH,517501,IN
171-8894550-3865162,Expedited,KALYAN,MAHARASHTRA,421004,IN
402-0102738-9697120,Expedited,BHIMAVARAM,ANDHRA PRADESH,534202,IN
404-4787715-4968306,Expedited,PUDUCHERRY,PUDUCHERRY,605009,IN
407-1718855-0163511,Expedited,CUTTACK,ODISHA,753014,IN
407-7372263-3126728,Standard,CHENNAI,TAMIL NADU,600021,IN
407-3473170-2666761,Expedited,NEW DELHI,DELHI,110091,IN
171-6845008-4313150,Expedited,Bengaluru,KARNATAKA,560045,IN
408-1216276-2544352,Expedited,Pulivendula,ANDHRA PRADESH,516390,IN
403-7378429-9673931,Expedited,HYDERABAD,TELANGANA,500068,IN
403-7156896-8136313,Expedited,HYDERABAD,TELANGANA,500068,IN
403-4923177-4929950,Standard,HYDERABAD,TELANGANA,500068,IN
403-1129120-5923508,Expedited,HYDERABAD,TELANGANA,500068,IN
404-5941121-1670766,Expedited,DEHRADUN,UTTARAKHAND,248001,IN
403-5403420-9664335,Expedited,Bengaluru,KARNATAKA,560045,IN
405-9562980-3615568,Expedited,Hyderabad,TELANGANA,500049,IN
171-0587950-5221951,Standard,CHENNAI,TAMIL NADU,600073,IN
402-8439883-1973103,Expedited,NEW DELHI,DELHI,110051,IN
407-0463693-0699520,Expedited,RAJNANDGAON,CHHATTISGARH,491441,IN
402-8211146-3633117,Expedited,NOIDA,UTTAR PRADESH,201304,IN
402-6200029-0641111,Expedited,BENGALURU,KARNATAKA,560047,IN
404-5369893-1267552,Standard,SRI GANGANAGAR,RAJASTHAN,335001,IN
402-1655118-4157905,Standard,RANCHI,JHARKHAND,834008,IN
403-3041009-2393166,Expedited,CHENNAI,TAMIL NADU,600063,IN
406-8712400-6972359,Standard,MUMBAI,MAHARASHTRA,400104,IN
402-4062901-2175520,Standard,delhi,DELHI,110089,IN
404-3387866-1817138,Expedited,BENGALURU,KARNATAKA,560017,IN
402-3018528-8267526,Standard,MUMBAI,MAHARASHTRA,400013,IN
406-0949508-2171563,Expedited,BENGALURU,KARNATAKA,560066,IN
404-2330619-0849956,Expedited,NEW DELHI,DELHI,110008,IN
402-6911192-6596326,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530012,IN
402-0856348-5884369,Standard,VISAKHAPATNAM,ANDHRA PRADESH,530012,IN
403-2888268-4902720,Expedited,GURUGRAM,HARYANA,122001,IN
408-3435065-4668330,Expedited,HOWRAH,WEST BENGAL,711102,IN
402-2571680-3021157,Expedited,BENGALURU,KARNATAKA,560086,IN
404-2364983-9472360,Expedited,HARINGHATA FARM,WEST BENGAL,741246,IN
171-6203412-7481940,Expedited,TIRURANGADI,KERALA,676306,IN
406-9366986-8204311,Expedited,MALAPPURAM,KERALA,679324,IN
406-6919517-4600344,Standard,MALAPPURAM,KERALA,679324,IN
405-2499025-0885123,Expedited,HYDERABAD,TELANGANA,500068,IN
405-3478922-4813135,Expedited,HARINGHATA FARM,WEST BENGAL,741246,IN
171-5570386-8071546,Expedited,KAIMUR BHABUA,BIHAR,821101,IN
408-5640706-6858735,Standard,HYDERABAD,TELANGANA,502319,IN
407-8265595-3841157,Standard,Nasik,MAHARASHTRA,422001,IN
407-8020078-4539522,Expedited,UDUPI,KARNATAKA,576105,IN
407-0059650-1541140,Expedited,UDUPI,KARNATAKA,576105,IN
406-8072901-0776363,Standard,BENGALURU,KARNATAKA,560102,IN
403-6152948-5630718,Standard,ADALAJ,Gujarat,382421,IN
404-2637194-0109163,Expedited,PUNE,MAHARASHTRA,411045,IN
404-2132536-0754734,Standard,PUNE,MAHARASHTRA,411045,IN
403-7384677-6111543,Standard,GURUGRAM,HARYANA,122017,IN
402-6510657-8773154,Standard,GHAZIABAD,UTTAR PRADESH,201001,IN
408-3223097-0789156,Expedited,BENGALURU,KARNATAKA,560078,IN
407-8549672-9280363,Standard,AHMEDABAD,Gujarat,380061,IN
404-9341662-0847560,Standard,SAGWARA,RAJASTHAN,314025,IN
403-4194298-2248329,Expedited,MUMBAI,MAHARASHTRA,400067,IN
408-0740101-5223561,Standard,GORAKHPUR,UTTAR PRADESH,273010,IN
406-1984792-0345942,Standard,BENGALURU,KARNATAKA,560102,IN
404-5325466-6287506,Expedited,JHARIA KHAS,JHARKHAND,828111,IN
406-1189710-5416306,Expedited,KOLKATA,WEST BENGAL,700042,IN
407-5172487-4127549,Standard,LUCKNOW,UTTAR PRADESH,226016,IN
402-3191167-9671516,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530017,IN
171-1254071-2355509,Expedited,JAMMU,JAMMU & KASHMIR,180013,IN
404-1789259-1769134,Expedited,LUCKNOW,UTTAR PRADESH,226016,IN
404-7443945-4308322,Standard,PATHANAMTHITTA,KERALA,691555,IN
171-7712292-9467507,Expedited,CHENNAI,TAMIL NADU,600077,IN
405-5471743-6520342,Expedited,NEW TOWN,WEST BENGAL,700157,IN
408-7682745-7870701,Standard,NEW DELHI,DELHI,110045,IN
408-3556098-2013166,Expedited,BENGALURU,KARNATAKA,560037,IN
407-4463114-5533934,Expedited,KALYAN,MAHARASHTRA,421301,IN
404-1023928-2425961,Expedited,KOLKATA,WEST BENGAL,700074,IN
407-6723222-6356358,Expedited,MUMBAI,MAHARASHTRA,400074,IN
405-9833120-9713924,Standard,Hyderabad,TELANGANA,500059,IN
171-4422024-4606751,Standard,ALIGARH,UTTAR PRADESH,202001,IN
408-1353212-4472343,Expedited,VARANASI,UTTAR PRADESH,221011,IN
406-3981541-8854744,Expedited,NEW DELHI,DELHI,110033,IN
406-5949929-4979542,Expedited,MUMBAI,MAHARASHTRA,400072,IN
406-5071099-8332351,Expedited,MUMBAI,MAHARASHTRA,400072,IN
171-8994576-4260350,Expedited,GHAZIABAD,UTTAR PRADESH,201014,IN
403-4458950-3738752,Expedited,NEW DELHI,DELHI,110025,IN
171-6929561-9867533,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530045,IN
405-7122950-5985923,Standard,PARLI VAIJNATH,MAHARASHTRA,431515,IN
407-0631613-8871538,Standard,NOIDA,UTTAR PRADESH,201309,IN
408-2174906-5331525,Expedited,Gautam Buddha Nagar,UTTAR PRADESH,201301,IN
171-1861082-3150708,Expedited,GURUGRAM,HARYANA,122001,IN
171-3241929-5597127,Expedited,NEW DELHI,DELHI,110075,IN
407-0994374-6207515,Standard,NEW DELHI,DELHI,110075,IN
408-2983869-3061936,Expedited,GANDHINAGAR,Gujarat,382026,IN
406-4106115-2929902,Standard,KHERI,UTTAR PRADESH,262701,IN
406-3773699-7804326,Expedited,KHERI,UTTAR PRADESH,262701,IN
406-0750168-1141907,Expedited,KHERI,UTTAR PRADESH,262701,IN
408-6859345-4969923,Expedited,UDUPI,KARNATAKA,576108,IN
404-7832881-6307545,Expedited,Payakaraopeta,ANDHRA PRADESH,531126,IN
171-3952204-1717920,Standard,GHAZIABAD,UTTAR PRADESH,201010,IN
171-2245718-5185938,Expedited,GHAZIABAD,UTTAR PRADESH,201010,IN
407-8571115-7284348,Standard,SIBSAGAR,ASSAM,785666,IN
407-5656843-5275563,Expedited,TIRUPATHUR DISTRICT,TAMIL NADU,635601,IN
404-7006975-3564334,Expedited,Kolkata,WEST BENGAL,700041,IN
408-3311770-8770718,Expedited,PUNE,MAHARASHTRA,411057,IN
171-7717638-5857122,Standard,HYDERABAD,TELANGANA,500035,IN
171-7561128-8998769,Expedited,HYDERABAD,TELANGANA,500035,IN
171-4990562-6808306,Expedited,HYDERABAD,TELANGANA,500035,IN
405-0710078-0623549,Standard,BENGALURU,KARNATAKA,560100,IN
408-7018882-2994721,Expedited,Noida,UTTAR PRADESH,201304,IN
407-2882491-5372332,Expedited,PANAJI,GOA,403004,IN
405-4230278-0751557,Expedited,RAIGAD,MAHARASHTRA,410210,IN
407-6167443-8644318,Standard,SIBSAGAR,ASSAM,785666,IN
403-2152396-3949968,Expedited,THIRUVANANTHAPURAM,KERALA,695583,IN
405-3405121-3804362,Expedited,Gautam Buddha Nagar,UTTAR PRADESH,201306,IN
406-2633679-4768318,Expedited,BADLAPUR,MAHARASHTRA,421503,IN
408-1379940-7223520,Expedited,HYDERABAD,TELANGANA,500084,IN
405-3415300-9103556,Standard,INDORE,MADHYA PRADESH,452013,IN
404-6911461-8829111,Standard,HOSUR,TAMIL NADU,635109,IN
402-9614512-9153151,Expedited,"Wagholi, PUNE",MAHARASHTRA,412207,IN
408-9486873-1663535,Expedited,NEW DELHI,DELHI,110063,IN
171-3656048-9425164,Standard,RANGIA PART,ASSAM,781382,IN
406-0786093-5478737,Expedited,NEW DELHI,DELHI,110052,IN
171-5491044-5866754,Expedited,PUNE,MAHARASHTRA,411014,IN
403-7879928-4775516,Standard,BHIWANDI,MAHARASHTRA,421302,IN
405-5271764-6354710,Standard,NEW DELHI,DELHI,110049,IN
405-3016028-2841913,Standard,INDORE,MADHYA PRADESH,452013,IN
171-9212095-1715568,Expedited,HYDERABAD,TELANGANA,500016,IN
405-0755051-7946736,Expedited,Hyderabad,TELANGANA,500059,IN
408-1247682-3742722,Expedited,NAVI MUMBAI,MAHARASHTRA,400705,IN
405-2491028-7917956,Standard,Erode,TAMIL NADU,638004,IN
408-9343245-6358743,Expedited,SATTUR,TAMIL NADU,626203,IN
408-7196511-6299566,Standard,AJMER,RAJASTHAN,305001,IN
402-2557666-1929121,Standard,GUWAHATI,ASSAM,781007,IN
407-0385059-0014744,Expedited,THANE,MAHARASHTRA,400601,IN
