Order_ID,ship_postal_code,Quantity
403-7431088-8905108,125033,1
405-3559257-4465944,517194,1
407-0472363-1695550,403103,1
407-0007757-5257948,781120,1
407-5719388-9793142,670706,1
407-7729988-2387551,560043,1
402-6319043-1714763,781007,1
402-3634480-6874760,781007,1
403-9308762-9702721,421001,0
407-7717422-7629964,500052,1
404-5279449-4301929,691004,1
406-3745471-8601927,411041,0
408-0463929-1067563,110045,0
404-9386396-2505104,700110,1
404-8592623-3089925,700110,1
407-6612993-8013952,602024,1
405-4756991-2893141,500036,1
408-3524808-5877940,600042,1
404-7137978-8028360,796001,1
408-7394809-7545160,576111,1
405-8271100-7928332,410505,1
402-7527446-6918768,302021,1
406-9121068-8359548,400708,1
406-3064748-6936317,500085,1
405-0399024-4982744,452001,1
408-4351961-3189915,411041,1
402-4234434-2153135,411048,1
171-6936844-0645928,500090,1
408-9473377-1923520,831012,1
407-6829292-5281144,560016,1
406-9426249-3962700,394650,1
171-8483852-9763539,530045,1
171-6936051-0361951,530045,1
403-6591991-5042757,600040,1
404-9875623-5609915,581202,1
405-4108950-5387517,411038,1
404-4336446-3199520,796001,1
404-7828532-7200303,342001,1
403-9132212-1625137,401208,1
402-8676542-1398756,273004,1
405-0717819-5498710,700070,1
171-0367120-4378761,500036,1
408-1215639-2169130,560078,1
403-9287871-2023557,560022,1
405-7896112-2946726,560085,1
406-9705433-0695547,412207,1
407-5062043-6891569,110029,1
406-0772299-2279542,201301,1
408-0169455-8772373,171013,1
403-8306434-5261134,600018,1
408-5225805-8002723,560054,1
403-1908030-6940335,691001,1
406-3392730-4761162,400103,1
408-2090955-3369164,560054,0
403-8282056-8357930,110075,1
404-8955822-2281168,700091,1
407-0088066-3560334,845438,1
408-7273712-4949112,781101,1
407-8526503-1428302,560037,1
407-3490750-9575546,110029,1
171-5360582-3499565,679535,1
408-2910250-4842749,141013,1
171-6235479-1607517,400067,1
408-9719195-6185115,122017,1
171-5501303-2617151,110045,1
405-5838386-4717166,500040,1
171-4178789-4116308,395004,1
408-0747043-0587564,245205,1
405-3838899-0456309,400008,0
404-4629597-1010747,493118,1
406-8640742-4412302,835217,1
407-2145810-3377913,395003,1
403-0401071-5193934,600078,1
402-9952966-8849969,110096,1
404-1615612-1101138,574231,1
403-4312233-5569967,577202,1
408-0190173-6312349,642003,1
171-1018358-4887504,574323,0
404-0532178-3611562,500089,1
403-6009648-1887510,734003,1
171-8023874-5461923,801503,1
408-4969256-7022726,842001,1
408-6111499-1648309,414002,1
405-8810607-5833144,600051,1
403-3506351-3179503,700089,1
171-6355870-3995516,600091,1
171-2956722-9326759,600091,1
406-0246239-1450771,411014,1
171-7043790-1176300,500049,1
171-5174749-8927561,500049,1
402-1820726-2529169,636016,1
406-2235018-5472326,342013,1
405-0185015-1258736,521001,1
405-5887777-0737902,400093,1
404-9052069-1557923,560091,1
171-7807810-7740357,560043,1
408-4019934-9220351,522007,1
404-0960007-3769901,781035,1
408-8183790-9419504,686105,1
408-9087585-7577107,400097,1
407-1336169-6060330,403004,1
404-7011563-7514700,600017,0
404-0848088-5928314,600017,1
402-4238120-8148314,570023,1
407-2331176-4080336,679334,1
403-9460851-1290757,620002,1
403-5814864-3065142,620002,1
406-9190914-8791540,581115,1
402-3156752-4385942,641025,1
403-7193724-3556311,600095,1
402-5338211-1022764,560094,1
408-1238209-5797912,690533,1
402-9145218-0889947,421202,1
404-0319854-8409155,814154,1
407-3170065-7364362,754022,1
403-9591460-4836348,575005,1
405-5792854-8102703,580030,1
406-5013156-2103528,505451,1
406-4407511-6700330,781005,1
404-5677343-8113958,500054,1
402-1421160-7425940,600062,1
171-9579342-9028310,415604,1
405-2290472-3089154,560008,1
406-6933860-8837131,741139,1
407-4211526-0677156,560076,1
403-9757333-5382745,758022,1
408-5126212-4853155,534260,1
407-4954761-2637942,683501,1
408-1820592-9852309,181221,1
406-1074873-5317114,394601,1
171-0462761-0656313,700074,1
406-1743452-3038731,600097,1
408-0345915-2148378,516360,1
408-0221673-7257973,110010,1
402-4831626-2298731,560096,1
403-0659757-1140315,571111,1
402-2662354-3366750,685561,1
407-4161527-7076317,364003,1
171-0611284-6719516,226026,1
171-6469395-2762708,695002,1
405-3492190-8447505,602002,1
406-1952550-1954712,110060,1
405-3677241-6177901,764036,1
406-6873385-9748321,395007,1
402-5747101-0425107,570023,1
171-8521042-8514735,521235,1
408-1361524-3724357,403501,1
408-9077115-9823544,208020,1
404-4562760-6538739,520010,1
402-2393258-1726724,403109,1
404-1846672-9706720,678731,1
171-6926146-2577934,421501,1
171-5114735-6132358,421501,1
407-6796497-2781903,560085,1
406-1823083-2737134,160019,1
408-5651971-2016333,110075,1
402-4261243-4921945,685508,0
402-0971252-6454729,201012,1
407-0512939-9789156,600061,1
403-0720176-5347544,275105,0
408-3480764-3937966,781029,1
403-3364601-1648300,380055,1
406-3065039-5703543,801505,1
402-5472694-5749912,411045,1
406-6968627-8110763,686572,1
402-0120269-5035563,534239,1
171-4618145-2501157,134107,1
404-4199419-1360359,575005,1
407-5660808-0009908,581301,1
406-0050395-1760321,400092,1
407-8241496-7633962,560084,1
404-3679548-8305918,560066,1
171-4949929-5869106,382424,1
408-7451731-6185950,110017,1
408-2142414-0958717,410504,1
407-2696237-9494704,641006,1
407-1782405-1271544,410208,1
404-2514517-1871546,251001,1
405-7208202-9849129,500036,1
408-6857451-3766716,411041,1
407-4820170-1277162,560068,1
171-0318319-0671560,411045,1
171-1080980-0502730,500090,1
171-4895516-2768330,411057,1
171-5998717-6393943,530003,1
171-2512543-6676325,530044,1
402-0403305-0853908,414003,1
406-9564551-0318733,382481,1
402-2091546-7581116,686010,1
408-7070489-0741119,412308,1
408-2010591-1041966,620018,1
404-9890306-8315526,121106,1
407-5536517-4231509,600001,1
171-4761293-5344301,680620,1
406-7321858-7499540,500029,1
403-9018162-8186734,110070,1
406-5469001-0418718,122001,0
171-3784218-8321962,122004,1
404-6730187-7777110,121106,0
408-2969555-5196348,620017,0
171-4809179-5633967,248011,1
407-0897123-7964323,201001,1
406-7674216-0916300,110063,1
402-3900378-7778702,500062,1
171-1040831-4401152,411058,1
406-7830166-6738755,673011,1
404-2077610-0505155,400056,1
406-3116593-1268348,695586,1
404-3167601-5163535,585402,1
405-7213163-1809128,743144,1
407-1808340-9857939,797116,1
406-9269004-1252368,110020,1
171-8464735-0642753,680620,1
402-9552430-9020355,500072,1
407-1281387-1586768,713401,1
403-3393083-2601921,563125,2
405-3154627-2212326,400013,1
408-9216472-8517946,691571,1
407-8056952-6028325,176208,1
406-2952074-8483562,442301,1
402-8702632-1040311,382006,1
171-8394080-1129147,110030,0
171-7304813-7574701,110030,0
171-1841456-9390746,110030,0
407-8755436-7137124,275202,1
402-5370723-8722764,400014,1
405-6602492-0449916,400091,1
403-1543007-4398700,734004,1
405-1226423-3890759,500090,1
402-3021592-6661123,248001,1
171-7263322-0930732,695571,1
408-0031574-9393178,570008,1
402-5505447-1115522,784001,1
407-6854602-6783500,302015,1
407-3004619-5483504,302015,1
403-2595215-4878755,502103,0
408-6489955-6468359,110002,1
403-8629413-8747553,761126,1
171-0167969-1989977,690535,1
407-5956814-0331557,400067,1
407-2288135-8332333,670009,1
402-1794254-7135555,784001,0
171-7880838-2031519,690535,1
407-3557879-2436304,400067,0
407-3801805-6938737,121002,1
406-2706604-1616339,560010,1
408-5518509-8557939,560067,1
408-8961415-9053916,600071,1
408-9829339-1007560,400067,0
405-5900921-7404353,795002,1
408-4257033-1232319,400610,1
404-3169805-6475568,400601,1
408-2968091-7204351,500090,1
403-7043375-5091526,560068,1
408-8664989-5662710,110087,1
403-0044037-6577966,140001,1
406-5162534-9077137,226016,1
408-0518895-0230765,522002,1
405-9683358-2787546,444906,1
406-2451668-1110764,751012,1
402-3928945-2681119,431001,1
407-4652585-1422700,641006,0
402-0201395-1360355,400103,1
406-4258380-2102700,500016,1
406-0194440-4970707,781038,1
403-5538506-8359531,500072,1
408-6355515-4831504,689646,1
406-2150187-3813147,639001,1
402-7964881-4865108,784001,1
408-9328717-4433960,689646,0
408-4898685-3407519,452016,1
406-1494342-0340329,560037,1
408-2542794-8474752,621216,1
405-4792471-8638757,400059,1
406-6478340-6201109,641001,1
171-8271222-8600313,500032,1
406-5588579-7417165,679321,0
408-1366117-3801959,400101,1
408-4822884-9304366,560078,0
407-1777384-9911517,700024,0
408-9730951-3761104,560078,0
408-6059256-1844301,560078,1
408-9739369-7429944,700019,1
402-7875424-4243558,384315,1
403-7888298-1206703,276303,1
407-2522009-1741947,700024,0
407-0363141-5735553,245201,1
403-1743988-2189140,765001,1
408-2946435-6297114,251315,1
171-0192426-2121161,221005,0
406-1143948-3034769,600044,1
407-7139026-4167516,440015,1
408-8955511-8825153,301001,1
407-9818190-1929151,600094,1
408-2996920-9585953,400049,1
405-4487832-7095554,110032,1
402-3137659-7853111,560040,1
402-2144375-7799511,560040,1
407-1567780-2177150,673639,1
406-4050557-4768358,560064,1
406-2742825-0701127,560021,1
402-5885967-2117161,440018,1
407-8558328-4296353,500055,1
404-6495532-6369901,560073,1
404-9719446-3178755,400610,1
406-8762770-1191537,560085,1
406-3553075-3225966,110032,1
402-1384052-5813904,732207,1
402-7936970-1893124,390023,1
171-8128822-3594759,560037,1
405-1565333-8449967,500008,1
407-6778004-9329111,517501,1
171-8036115-6219518,522001,1
407-9842385-3285904,246149,0
171-9872028-3948322,500036,1
171-9414704-2237124,522503,1
403-1689076-8597966,250002,1
404-2251170-3241929,400068,1
407-4325860-7336355,500085,1
407-7421658-4965939,500039,0
406-9282312-7072318,670643,0
402-5225464-3540335,641016,1
408-1026810-9116354,560076,1
405-7483616-8561948,500036,1
405-4787270-6004354,504301,1
402-5418631-3845133,600099,1
403-9499812-6723559,560064,1
403-2485288-4078711,560064,1
408-7697271-2804357,122018,1
171-9774197-5703548,502001,1
404-1310666-1944365,533005,1
406-6409575-6338758,691574,1
171-5973822-4333933,110085,1
171-9684255-6390747,136118,1
406-8044196-6655541,411047,1
403-4601497-0641118,248001,1
402-6067472-8617930,711204,1
171-5143896-0428300,380028,1
171-7376814-9473947,421201,1
404-0637181-1451566,689672,1
408-7794666-6501113,751003,1
407-1506312-6273103,110059,1
408-8404406-6066720,600094,0
408-5122107-6505129,560076,0
404-3217386-0784308,403717,1
403-3578517-6311520,277209,0
405-0041350-8206729,403402,1
402-3391992-0285145,522259,1
408-3182420-0587537,560016,1
402-4716244-2847528,390007,1
404-0288878-5668300,411007,1
171-7849228-5762768,600088,1
406-0784804-0516343,600037,1
405-4714194-8756306,560070,1
171-7124518-0853912,560060,1
171-1083850-1928359,403001,1
406-1046883-2757962,574104,1
408-0221251-4100349,560073,1
406-2323404-4769925,680651,1
404-6137669-8911541,781004,1
171-6442866-2852349,201304,1
402-5004020-9672312,600073,1
407-9681262-4962703,799003,1
403-0159448-7028336,500049,1
403-4393983-4555543,226016,1
406-6834591-3931561,500039,1
407-9602880-7083523,500090,1
405-7355328-4927569,603202,1
407-2217293-6163558,603103,1
406-3018751-2270735,411014,1
406-3033612-6772340,600113,1
171-3028787-4758755,560068,1
171-6131474-5157937,560037,1
407-4113682-4758722,680006,1
405-6557312-9666711,676123,1
407-9516501-8539532,560086,1
407-8850396-5049900,521329,1
408-5354087-4035522,532001,1
406-1598057-5455554,411036,1
408-8295527-2573133,486884,1
408-2488534-4373117,560032,1
407-6991692-4527563,400615,1
408-0617084-8567553,486884,1
403-5747106-3740318,500072,1
408-7080876-4281121,600118,1
171-7457874-6586714,495006,1
407-4224738-1305131,560062,1
403-1656083-2757934,500060,1
403-9896163-8582733,201014,1
404-6229742-2867521,452002,1
408-2871652-0781919,600041,0
171-1783335-8053128,226012,1
407-8849936-4209955,456771,1
408-2584247-1845948,691501,1
404-4823565-7395541,110059,1
402-1226110-8011553,440018,0
402-7863934-9723561,440018,0
407-4985409-1874700,520010,1
403-5364286-8087559,441802,1
408-9682352-2584346,560087,1
403-0556680-7549120,361305,0
171-8463885-8426706,627002,1
406-2852024-3429155,500081,1
171-4133023-6624314,575006,1
408-6169284-1769119,400033,1
408-6716982-3617159,110034,1
403-2685900-3844316,500014,1
171-1971403-3456348,575006,0
171-2792925-7391540,175019,1
403-3163949-4930733,695121,1
408-2496160-0058766,431005,1
407-0302827-8911527,500081,1
406-0422621-7213911,781009,1
171-5548063-8310704,411015,1
171-0545717-8621938,263153,1
408-8121455-4126757,411037,1
403-0734737-1085924,400071,1
407-1180045-7021146,560004,1
406-1531798-2990730,110048,1
406-4611493-9662725,695002,0
406-8442714-6911567,695002,0
171-1169585-1469928,682024,1
407-2824943-0252309,110070,1
408-8542696-0943521,380016,1
406-6213258-7605946,400059,1
408-9516712-4723536,122018,1
402-3486593-8037939,412101,1
406-0364753-8707549,416509,1
408-0694140-5399549,140308,1
406-5976249-7062703,673011,0
406-7833190-4715539,400093,1
408-5258651-7962762,401105,1
406-6642652-5277938,500026,1
403-2119973-5693128,141109,1
406-0389088-7962744,744101,1
406-2831945-6061916,573201,1
406-2052945-3270746,744103,1
407-2877821-0834718,452010,1
404-3975256-8905157,248001,1
405-6127694-9861144,400008,1
407-2028790-7349912,781006,1
406-9497117-0485927,110088,1
404-6838689-4255527,560078,1
404-0206142-3782767,500018,1
404-9855950-6181124,500062,1
407-4029105-4760308,226010,1
405-9460055-9645136,208019,1
405-2358349-0580348,744103,1
406-0596956-6128336,531126,1
406-6713327-2333919,531126,0
404-9562251-7600326,791110,1
402-7825813-4424359,393145,1
408-2211822-0492348,110059,1
407-3354775-5401166,411027,1
405-4443058-2929141,110039,1
405-1041142-2003545,400028,1
402-5948753-9916364,500049,1
408-1282438-5487556,452010,1
404-2750675-1298721,520004,1
404-2625011-1479541,682018,1
405-3280113-7232364,700047,1
171-3563466-3248303,181206,1
402-2991991-3226724,380006,1
403-4215603-0616314,575006,1
171-7609300-9930731,334001,1
408-5524650-6935557,226028,1
408-2482443-3680305,226028,1
408-1138664-3909155,560064,1
406-5743478-9269947,411058,1
408-3807939-9745968,415612,1
403-0612670-8338729,751003,1
408-2267038-6529938,201010,1
404-6018002-4925144,403506,1
405-4109154-4356334,122003,1
406-9526269-4481913,500038,1
406-5691002-2591551,500038,1
171-9556302-6744308,123401,1
402-8873580-6393167,600087,1
171-3782747-0247536,600127,1
402-8866624-7589908,422013,1
402-0078050-2992360,422013,1
404-1513949-9237153,403506,0
404-3433212-3469114,754212,1
407-7659237-4436310,171001,1
406-0054972-2007524,140507,1
402-3648907-5259563,670307,1
406-3378962-8461912,402301,0
403-0845208-2053947,682005,1
404-0775538-9681930,201013,1
402-1039547-2141929,440018,1
171-2809652-6393946,410507,1
405-3428479-5193909,679341,1
408-6832448-9489103,560013,1
403-1069348-2820301,500060,1
408-4130052-2136318,201310,1
404-8522006-9418735,560066,1
408-0653027-7573116,400008,1
406-4474666-8888318,700107,1
405-4863635-7684337,700047,0
403-7789182-9402709,500024,1
403-1017355-6113108,500024,1
171-8758503-7441145,444505,1
407-0465712-8558726,122101,1
405-3301249-1724314,679341,0
405-9561607-9570739,500056,1
406-2691992-4219532,816107,1
405-1598870-4283512,561202,0
406-8433934-8701947,560050,1
406-0267209-5195524,560050,1
406-3238893-1859557,400029,1
407-0571836-0092349,126116,1
408-9400930-3588315,500084,1
404-0619388-6009964,400078,0
408-0583122-3721955,363641,0
402-7564360-2173913,491001,1
406-9866046-9251550,560043,1
171-0016280-3851557,400059,1
407-6154971-9744310,401203,1
407-6359818-4905945,786003,1
408-8125899-9643557,431001,1
404-0604091-5138753,177201,1
171-0253190-4249975,700033,1
407-3746748-3814761,302033,1
171-3695963-2093132,815301,1
406-0545391-7170738,500088,1
404-5471375-8813951,500084,1
406-8953918-4233124,497118,1
403-9648279-7181136,600040,1
407-2263779-4357958,572118,1
406-6265440-4282758,560068,1
404-4923768-2064355,500084,0
407-4558381-0189156,506001,1
403-6436969-7638703,781007,0
403-8009347-0948321,678101,1
406-8432539-8577935,572104,1
403-8482488-3972300,560043,1
407-1327520-8626748,600100,1
404-6312702-0381964,500075,1
407-0473752-1217117,711104,1
404-8937546-5440330,515871,1
403-6615905-9152360,110092,1
402-7726326-1051504,143204,2
171-2257624-0075557,560032,1
171-5449024-7490763,121003,1
403-3710490-0612306,462003,1
402-9266865-1077155,560043,1
403-4179927-9138730,500048,1
404-8909033-8388347,302001,1
403-2570265-5319552,560043,1
405-5251728-9494710,273213,1
407-9217660-0125919,560098,1
407-7364060-3349122,686563,2
402-6418072-3548329,152107,1
405-4572416-7433142,600116,1
402-7769207-1980357,122004,1
406-6514671-0634729,641045,1
404-9356897-4849945,226020,1
405-3196707-1133929,673122,1
407-3942993-5177947,560085,0
402-1957121-1031514,122004,1
402-2126852-1794708,140603,0
407-7669868-4162702,171001,0
405-4034297-6023559,400028,1
405-9630303-5922757,370001,1
406-5305210-5921102,623517,1
402-4442257-5477157,629001,1
171-8068157-6477122,500089,1
408-8875430-6651557,122052,1
403-9145749-5401150,682306,1
